,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
pSA_0.174752840000,0.10293553493646979,0.07302457030755442,0.5495866830670977,0.510048425623575,0.4781762958571557,0.8892960635274689
pSA_0.187381742000,0.09769674388700876,0.07247122695096278,0.5458288518465736,0.5027156630267173,0.4808847765438196,0.8842524196586289
pSA_0.200000000000,0.09320893619251605,0.07116248777789726,0.5362833881394085,0.49007696926663513,0.4802800875334835,0.8708870596587277
pSA_0.200923300000,0.09224881087404795,0.0711333252544484,0.5361360958238187,0.4894546156735881,0.48047639870516207,0.8705545955091321
pSA_0.215443469000,0.08005812262565899,0.07172215219970687,0.5433498742738053,0.4816170555851104,0.483505127772565,0.8723309479126576
pSA_0.231012970000,0.0679758597072304,0.0721813908814406,0.5489473878178764,0.474730792905284,0.4882786353615267,0.8747162889046165
pSA_0.247707636000,0.061653454412027686,0.07242918825108287,0.5509160165489951,0.4759346473319449,0.4901118620588771,0.8776285564816219
pSA_0.265608778000,0.059096012409523675,0.07290450441329649,0.5543422399682179,0.4815500501468706,0.4875675273489151,0.8814237706884072
pSA_0.284803587000,0.05478866807128816,0.07250580685641701,0.5511212929259168,0.4780275720489827,0.49105010982433606,0.8794175626594412
pSA_0.300000000000,0.03664934284477002,0.07271241548385807,0.5539973680675184,0.47389934622021707,0.49088731460203094,0.878899328598492
pSA_0.305385551000,0.029141688158150936,0.07265522154678396,0.5535323789287431,0.47398722218621375,0.48935811868486684,0.8778002902945002
pSA_0.327454916000,0.006369798322783707,0.0719743228914244,0.5487591812083816,0.467097161844408,0.486690464559991,0.8695884117542128
pSA_0.351119173000,-0.022768982917458578,0.07077945375729892,0.5401636838850395,0.45445882764072687,0.48731084345728903,0.8577770628548512
pSA_0.376493581000,-0.057395885374809275,0.07031856278877052,0.537165971127644,0.4476202335163674,0.4891635819202896,0.8533417626413464
pSA_0.400000000000,-0.07637513116755727,0.07041601053799772,0.5357350152509173,0.458356744634346,0.4895952329480946,0.8583742796957482
pSA_0.403701726000,-0.07810708433810985,0.07049946230883015,0.536045350827576,0.46032998047294144,0.4903479864755962,0.860052008256913
pSA_0.432876128000,-0.09641332626944325,0.07085958067596028,0.5367182327260938,0.47145378781544317,0.4947272139427312,0.8689592347179972
pSA_0.464158883000,-0.11468985995750726,0.07170237919822854,0.543565057776192,0.47510507891622983,0.5002063344991189,0.878290490168416
pSA_0.497702356000,-0.13433543138748913,0.07140953311814262,0.53945648079213,0.4798178490532797,0.5043265182612491,0.8806722999846536
pSA_0.500000000000,-0.1359805600922333,0.07143478474320782,0.5395215997916076,0.4805346327985176,0.5045291760307267,0.8812189168570689
pSA_0.533669923000,-0.15245661040065564,0.07141258446557165,0.5377873779449103,0.4875749051443736,0.5031609021271346,0.8832414423207273
pSA_0.572236766000,-0.17504158485415386,0.07145388032773008,0.5352578395084484,0.49983668145569093,0.5041345825877332,0.8890946745115493
pSA_0.613590727000,-0.19699879555310065,0.07025586028687963,0.5215202079341481,0.5088364452880911,0.5044509923881441,0.8862102792557086
pSA_0.657933225000,-0.20744760258203718,0.06902887248739714,0.5079511377219029,0.5160768543983467,0.5020410709070106,0.8811327452978501
pSA_0.705480231000,-0.21765246953746697,0.06879102083613681,0.5049374498681432,0.5205409176312886,0.4952521514525039,0.8781795765822054
pSA_0.750000000000,-0.23094688457235305,0.06880253070975041,0.5054035485747167,0.5203886131409856,0.490541518779902,0.8757100189249906
pSA_0.756463328000,-0.2323568483388112,0.06887582581013799,0.505993036274349,0.5210288474305538,0.4899657621749699,0.8761087037101304
pSA_0.811130831000,-0.2232229147693743,0.06835653588148347,0.4997904496855614,0.5264218736181633,0.4856878729862395,0.8733860501441791
pSA_0.869749003000,-0.19311847822537076,0.06747777886025709,0.4918587468611621,0.5256354973914629,0.47830956259880464,0.8642903104022763
pSA_0.932603347000,-0.14831182401147638,0.06734859402810779,0.4923202157275048,0.5205520629120353,0.47259184329489023,0.8583103723973131
pSA_1.000000000000,-0.07663501013617581,0.06694017050001975,0.4904591462417761,0.513084267719821,0.4698339228084626,0.85120476674851
pSA_1.072267222000,0.01760361623187363,0.06502079992861762,0.4747469497739945,0.5005486771832598,0.4724480882622347,0.8361464229740286
pSA_1.149756995000,0.12560331900454944,0.06401331124897332,0.4665777222017689,0.4924785727825297,0.47841304852004723,0.8301258702745948
pSA_1.232846739000,0.22159836205279249,0.06376376230469363,0.4655391414716193,0.48500270955552294,0.48656710058222713,0.8298806323124588
pSA_1.321941148000,0.30888244642799023,0.06347800717483798,0.46248047731925784,0.482768609674616,0.49897800339302806,0.8342258508693572
